timestamp,open,high,low,close,volume,turnover,timestamp_string
1615766400000,1850.35,1894.3,1842.6,1886.55,9901.43,18679542.7665,15.03.2021 00:00
1615780800000,1886.55,1893.5,1772,1794.1,37232.38,66798612.958,15.03.2021 04:00
1615795200000,1794.1,1811.25,1736.4,1771.65,29927.3,53020701.045,15.03.2021 08:00
1615809600000,1771.65,1804.8,1747.3,1767.35,21003.84,37121136.624,15.03.2021 12:00
1615824000000,1767.35,1793.45,1753.35,1786.15,13207.78,23591076.247,15.03.2021 16:00
1615838400000,1786.15,1808.15,1778.95,1794.7,10109.87,18144183.689,15.03.2021 20:00
1615852800000,1794.7,1803.85,1712.4,1751.25,19248.43,33708813.0375,16.03.2021 00:00
1615867200000,1751.25,1803,1740.45,1798.4,14462.59,26009521.856,16.03.2021 04:00
1615881600000,1798.4,1819,1783.3,1793.9,9821.35,17618519.765,16.03.2021 08:00
1615896000000,1793.9,1808.05,1768.15,1803.9,8979.55,16198210.245,16.03.2021 12:00
1615910400000,1803.9,1814.65,1764.3,1785.7,8522.66,15218913.962,16.03.2021 16:00
1615924800000,1785.7,1809.3,1782.1,1806.5,7806.98,14103309.37,16.03.2021 20:00
1615939200000,1806.5,1814.4,1761,1767.75,7213.93,12752424.7575,17.03.2021 00:00
1615953600000,1767.75,1787.45,1764.3,1784.7,5969.54,10653838.038,17.03.2021 04:00
1615968000000,1784.7,1795,1753.05,1760.8,10386.54,18288619.632,17.03.2021 08:00
1615982400000,1760.8,1777.95,1742.5,1773.7,11603.09,20580400.733,17.03.2021 12:00
1615996800000,1773.7,1840.65,1769.25,1828.85,20979.9,38369090.115,17.03.2021 16:00
1616011200000,1828.85,1840.25,1812,1825,11584.22,21141201.5,17.03.2021 20:00
1616025600000,1825,1852,1813.3,1835.5,10222.21,18762866.455,18.03.2021 00:00
1616040000000,1835.5,1844.6,1811,1816.7,9996.82,18161222.894,18.03.2021 04:00
1616054400000,1816.7,1823,1793.2,1801.8,9622.81,17338379.058,18.03.2021 08:00
1616068800000,1801.8,1826.85,1783.3,1823.05,14100.81,25706481.6705,18.03.2021 12:00
1616083200000,1823.05,1833,1759.55,1769.2,14103.39,24951717.588,18.03.2021 16:00
1616097600000,1769.2,1795.35,1759.45,1778,6928.73,12319281.94,18.03.2021 20:00
1616112000000,1778,1785.9,1733.95,1780.95,14415.98,25674139.581,19.03.2021 00:00
1616126400000,1780.95,1809,1774.2,1793.9,7671.9,13762621.41,19.03.2021 04:00
1616140800000,1793.9,1822.45,1787.35,1819.5,7126.88,12967358.16,19.03.2021 08:00
1616155200000,1819.5,1828.2,1803,1823.05,15366.63,28014134.8215,19.03.2021 12:00
1616169600000,1823.05,1830.8,1813.75,1829.2,8913.82,16305159.544,19.03.2021 16:00
1616184000000,1829.2,1843.35,1805.95,1811.4,9308.71,16861797.294,19.03.2021 20:00
1616198400000,1811.4,1837,1802.6,1834.55,10039.42,18417817.961,20.03.2021 00:00
1616212800000,1834.55,1844,1818.05,1822.9,5831.16,10629621.564,20.03.2021 04:00
1616227200000,1822.9,1848.95,1822.7,1843.9,4463.65,8230524.235,20.03.2021 08:00
1616241600000,1843.9,1872.65,1837.3,1855.7,18617.16,34547863.812,20.03.2021 12:00
1616256000000,1855.7,1859.4,1841.35,1848.4,5253.64,9710828.176,20.03.2021 16:00
