timestamp,open,high,low,close,volume,turnover,timestamp_string
1585123200000,6500,6628.5,6457.5,6511.5,438.877,2857747.5855,25.03.2020 08:00
1585137600000,6511.5,6745.5,6502,6615,1258.004,8321696.46,25.03.2020 12:00
1585152000000,6615,6695.5,6592.5,6622,67.83,449170.26,25.03.2020 16:00
1585166400000,6622,6698.5,6556,6698.5,44.809,300153.0865,25.03.2020 20:00
1585180800000,6698.5,6767,6655,6726.5,370.109,2489538.1885,26.03.2020 00:00
1585195200000,6726.5,6751,6555,6582,744.421,4899779.022,26.03.2020 04:00
1585209600000,6582,6665,6566,6598.5,639.745,4221357.3825,26.03.2020 08:00
1585224000000,6598.5,6675.5,6512,6611,691.091,4568802.601,26.03.2020 12:00
1585238400000,6611,6675,6594,6656,786.552,5235290.112,26.03.2020 16:00
1585252800000,6656,6760,6655,6733.5,673.046,4531955.241,26.03.2020 20:00
1585267200000,6733.5,6838,6733.5,6789.5,665.043,4515309.4485,27.03.2020 00:00
1585281600000,6789.5,6821.5,6616.5,6702,1029.653,6900734.406,27.03.2020 04:00
1585296000000,6702,6702,6595,6617.5,671.37,4442790.975,27.03.2020 08:00
1585310400000,6617.5,6659,6573,6621,787.742,5215639.782,27.03.2020 12:00
1585324800000,6621,6680,6591.5,6655.5,711.521,4735528.0155,27.03.2020 16:00
1585339200000,6655.5,6676,6235,6354,740.018,4702074.372,27.03.2020 20:00
1585353600000,6354,6354,6084.5,6118,911.708,5577829.544,28.03.2020 00:00
1585368000000,6118,6193,6090.5,6177.5,771.552,4766262.48,28.03.2020 04:00
1585382400000,6177.5,6300,6162,6231,943.495,5878917.345,28.03.2020 08:00
1585396800000,6231,6268,6149,6208.5,645.824,4009598.304,28.03.2020 12:00
1585411200000,6208.5,6235.5,6010,6212.5,1630.919,10132084.2875,28.03.2020 16:00
1585425600000,6212.5,6288.5,6172.5,6230.5,847.461,5280105.7605,28.03.2020 20:00
1585440000000,6230.5,6247,6184,6197,541.993,3358730.621,29.03.2020 00:00
1585454400000,6197,6202.5,6107.5,6146.5,731.886,4498537.299,29.03.2020 04:00
1585468800000,6146.5,6204.5,6075,6134.5,826.964,5073010.658,29.03.2020 08:00
1585483200000,6134.5,6144,6059.5,6123,860.684,5269968.132,29.03.2020 12:00
1585497600000,6123,6153.5,5873,5897,1413.673,8336429.681,29.03.2020 16:00
1585512000000,5897,5950,5858,5873,972.038,5708779.174,29.03.2020 20:00
1585526400000,5873,6015.5,5841.5,5996.5,1529.844,9173709.546,30.03.2020 00:00
1585540800000,5996.5,6321.5,5983,6238.5,3344.938,20867395.713,30.03.2020 04:00
1585555200000,6238.5,6386,6238.5,6358.5,2390.749,15201577.5165,30.03.2020 08:00
1585569600000,6358.5,6430.5,6274,6336,2775.888,17588026.368,30.03.2020 12:00
1585584000000,6336,6399.5,6306,6364.5,2277.881,14497573.6245,30.03.2020 16:00
1585598400000,6364.5,6577.5,6363,6389.5,2784.317,17790393.4715,30.03.2020 20:00
1585612800000,6389.5,6509.5,6381.5,6435,2473.019,15913877.265,31.03.2020 00:00
1585627200000,6435,6470.5,6373,6437,2412.171,15527144.727,31.03.2020 04:00
1585641600000,6437,6497.5,6339.5,6386.5,2457.707,15696145.7555,31.03.2020 08:00
1585656000000,6386.5,6494.5,6323.5,6445,3233.361,20839011.645,31.03.2020 12:00
1585670400000,6445,6479.5,6397.5,6454.5,2554.208,16486135.536,31.03.2020 16:00
1585684800000,6454.5,6490,6388.5,6405,2586.874,16568927.97,31.03.2020 20:00
