timestamp,open,high,low,close,volume,turnover,timestamp_string
1615766400000,1850.35,1894.3,1712.4,1784.8,494633.5,882821870.7999999523,15.03.2021 00:00
1616371200000,1784.8,1808.2,1544.7,1687.9,423185.05,714294045.8949999809,22.03.2021 00:00
1616976000000,1687.9,2147,1679.95,2076.8,755651.78,1569337616.7039999962,29.03.2021 00:00
1617580800000,2076.8,2210.15,1932,2153.8,636712.9,1371352244.0199999809,05.04.2021 00:00
1618185600000,2153.8,2549.65,1927.7,2235.4,925865.28,2069679246.9119999409,12.04.2021 00:00
1618790400000,2235.4,2644,2052.9,2320.55,1240988.5600000001,2879776002.9079999924,19.04.2021 00:00
1619395200000,2320.55,2986,2305.5,2951.6,743546.28,2194651200.0479998589,26.04.2021 00:00
1620000000000,2951.6,3983.9,2951.4,3926.05,1253043.1399999999,4919510019.7969999313,03.05.2021 00:00
1620604800000,3926.05,4377,3347.6,3580.95,1733192.5800000001,6206475969.3509998322,10.05.2021 00:00
1621209600000,3580.95,3585.95,1730,2095.8,3429307.3300000001,7187142302.2139997482,17.05.2021 00:00
1621814400000,2095.8,2911,2080,2387.4,1660729.8400000001,3964826420.015999794,24.05.2021 00:00
1622419200000,2387.4,2889.9,2271.55,2709.8,1393594.54,3776362484.492000103,31.05.2021 00:00
1623024000000,2709.8,2847.65,2255.35,2508.1,1554243.26,3898197520.4060001373,07.06.2021 00:00
1623628800000,2508.1,2638.05,2040,2241.3,993414.15,2226539134.3949999809,14.06.2021 00:00
1624233600000,2241.3,2258,1698.05,1980.45,1631855,3231807234.75,21.06.2021 00:00
1624838400000,1980.45,2389.55,1961.55,2321.6,1585712.9299999999,3681391138.2880001068,28.06.2021 00:00
1625443200000,2321.6,2408.45,2045.1,2138.7,1680901.0900000001,3594943161.1830000877,05.07.2021 00:00
1626048000000,2138.7,2166,1843.75,1890.15,1697302.6299999999,3208156566.0945000648,12.07.2021 00:00
1626652800000,1890.15,2196.5,1717.5,2189.25,1763885.4199999999,3861586155.7350001335,19.07.2021 00:00
1627257600000,2189.25,2699,2151.1,2554.6,1817559.98,4643138724.9079999924,26.07.2021 00:00
1627862400000,2554.6,3195,2439,3013.3,2167511.96,6531363789.0679998398,02.08.2021 00:00
1628467200000,3013.3,3335,2892,3311.6,1771567.45,5866722767.4200000763,09.08.2021 00:00
1629072000000,3311.6,3341,2951.1,3242.05,1268420.99,4112284270.6294999123,16.08.2021 00:00
1629676800000,3242.05,3379,3055,3224.4,951032.9399999999,3066510611.736000061,23.08.2021 00:00
1630281600000,3224.4,4040.2,3145,3950.7,1406527.6799999999,5556768905.3760004044,30.08.2021 00:00
1630886400000,3950.7,3975,2960,3406.5,1339038.05,4561433117.3249998093,06.09.2021 00:00
1631491200000,3406.5,3680,3109,3330.2,964586.25,3212265129.75,13.09.2021 00:00
1632096000000,3330.2,3347.3,2645,3057,1414240.1699999999,4323332199.6899995804,20.09.2021 00:00
1632700800000,3057,3489.8,2780,3418.95,1072219.8600000001,3665866090.3470001221,27.09.2021 00:00
1633305600000,3418.95,3675,3268,3414.8,914667.62,3123406988.7760000229,04.10.2021 00:00
1633910400000,3414.8,3979.9,3366.85,3850,969180.47,3564475838.5260000229,11.10.2021 00:00
1634515200000,3850,4396,3674.4,4085.25,1187962.73,4777276325.0679998398,18.10.2021 00:00
1635120000000,4085.25,4470.45,3889,4290.75,987773.36,4149252883.1840000153,25.10.2021 00:00
1635724800000,4290.75,4677.85,4140,4614.85,699703.3100000001,3128149782.2055001259,01.11.2021 00:00
1636329600000,4614.85,4878.35,4450,4632.15,656782.1,3079211412.998000145,08.11.2021 00:00
1636934400000,4632.15,4771,3958.2,4256,898629.2,3848578785.5124998093,15.11.2021 00:00
1637539200000,4256,4565.65,3909.7,4297.9,750409.5,3151432569.1434998512,22.11.2021 00:00
1638144000000,4297.9,4785.8,3370,4195.9,1092703.28,4691437966.5010004044,29.11.2021 00:00
1638748800000,4195.9,4507.3,3803.75,4131.75,930883.54,3873706542.1009998322,06.12.2021 00:00
1639353600000,4131.75,4139.5,3636.05,3923,1129058.9099999999,4392164718.6595001221,13.12.2021 00:00
1639958400000,3923,4151.45,3750.75,4062.05,601092.77,2400819131.3315000534,20.12.2021 00:00
1640563200000,4062.05,4126.5,3580,3826.2,577337.12,2195416555.0100002289,27.12.2021 00:00
1641168000000,3826.2,3893.85,2994.35,3148.8,1092944.95,3696696482.7925000191,03.01.2022 00:00
1641772800000,3148.8,3410,2926.2,3345,958172.53,3077267937.4970002174,10.01.2022 00:00
1642377600000,3345,3354.2,2296,2539.95,1546811.51,4303931080.468000412,17.01.2022 00:00
1642982400000,2539.95,2720,2155,2601.3,1645042.23,4015308792.7839999199,24.01.2022 00:00
1643587200000,2601.3,3086.15,2475,3052.6,1222912.1499999999,3392698568.1079998016,31.01.2022 00:00
1644192000000,3052.6,3288,2830,2870.25,1088311.76,3340574178.1234998703,07.02.2022 00:00
1644796800000,2870.25,3195.25,2571,2619.6,1203074.45,3491184339.7199997902,14.02.2022 00:00
1645401600000,2619.6,2878.3,2300.45,2613.55,2099827.1099999999,5505127967.451499939,21.02.2022 00:00
1646006400000,2613.55,3044.8,2531.7,2548.7,1429232.6299999999,4000567096.4970002174,28.02.2022 00:00
1646611200000,2548.7,2773.3,2442.75,2513.05,1333513.8400000001,3459488987.0665001869,07.03.2022 00:00
1647216000000,2513.05,2987.85,2496.75,2859.9,1262493.3600000001,3473652748.953499794,14.03.2022 00:00
1647820800000,2859.9,3300.7,2827,3295.2,1196898.46,3642051993.9060001373,21.03.2022 00:00
